 , ,Wild_Marker.Argentina ,Bhima.Austria ,Florac.Austria ,Gingor.Austria ,jacenat.Austria ,YMK1234.Austria ,henryuuk.Belgium ,Inquatitis.Belgium ,JebusGobson.Belgium ,Leprecon.Belgium ,modomario.Belgium ,Nemo84.Belgium ,Quazz.Belgium ,silverionmox.Belgium ,TheApatheist.Belgium ,9A4172.Bosnia ,hab136.Bulgaria ,guildensterncrantz.Croatia ,neohellpoet.Croatia ,kristynaZ.Czech ,Buffalox.Denmark ,DarthSatoris.Denmark ,Gareth321.Denmark ,Skulder.Denmark ,ThereIsAThingForThat.Denmark ,The_Serious_Account.Denmark ,AnTyx.Estonia ,h2ppyme.Estonia ,noys.Estonia ,ArttuH5N1.Finland ,Delheru.Finland ,falconbox.Finland ,Jushak.Finland ,KapteeniJ.Finland ,kerat.Finland ,makoivis.Finland ,spin0.Finland ,justkjfrost.France ,Kalulosu.France ,keepthepace.France ,Low_discrepancy.France ,MartelFirst.France ,Radulno.France ,ScalSaver.France ,UnluckyLuke.France ,yoshi570.France ,afito.Germany ,Asyx.Germany ,barsoap.Germany ,Chariotwheel.Germany ,DerberAuner.Germany ,DocTomoe.Germany ,Doldenberg.Germany ,escalat0r.Germany ,FrigOffCyrus.Germany ,greenascanbe.Germany ,IHaTeD2.Germany ,iTomes.Germany ,king_of_the_universe.Germany ,Loki-L.Germany ,MarktpLatz.Germany ,misnamed.Germany ,MisterMysterios.Germany ,R88SHUN.Germany ,rEvolutionTU.Germany ,reymt.Germany ,Roflkopt3r.Germany ,roionsteroids.Germany ,SAKUJ0.Germany ,skgoa.Germany ,thewindinthewillows.Germany ,TheZett.Germany ,VERTIKAL19.Germany ,Vik1ng.Germany ,Werner__Herzog.Germany ,xxTheGoDxx.Germany ,christoskal.Greece ,OrangeJuliusPage.Greece ,Poromenos.Greece ,gerusz.Hungary ,marmulak.Hungary ,mszegedy.Hungary ,shinarit.Hungary ,alexmikli.Iceland ,ameya2693.India ,eaturbrainz.Israel ,gprime.Israel ,Adahn5.Italy ,improb.Italy ,IronMew.Italy ,occupythekitchen.Italy ,Dissentient.Latvia ,Airazz.Lithuania ,Dragoniel.Lithuania ,Strazdas1.Lithuania ,Sunjammer0037.Lithuania ,_vargas_.Lithuania ,himit.Malta ,hseldon10.Mexico ,Amanoo.Netherlands ,blockpro156.Netherlands ,BorgDrone.Netherlands ,crackanape.Netherlands ,Jasper1984.Netherlands ,jippiejee.Netherlands ,LaoBa.Netherlands ,Merari01.Netherlands ,ReinierPersoon.Netherlands ,savois-faire.Netherlands ,small_trunks.Netherlands ,SpHornet.Netherlands ,TheActualAWdeV.Netherlands ,TheFlyingBastard.Netherlands ,TheRufmeisterGeneral.Netherlands ,TomSwirly.Netherlands ,Tozapeloda77.Netherlands ,zazzlekdazzle.Netherlands ,AntiChr1st.Norway ,Arve.Norway ,bobosuda.Norway ,foamed.Norway ,rdzzl.Norway ,rubygeek.Norway ,Soltheron.Norway ,TheJack38.Norway ,tso.Norway ,vintermann.Norway ,W00ster.Norway ,Imperium_Dragon.Philippines ,Jakkubus.Poland ,yoshi314.Poland ,FuujinSama.Portugal ,omegaxLoL.Portugal ,adevland.Romania ,dumnezero.Romania ,florinandrei.Romania ,NilacTheGrim.Romania ,postblitz.Romania ,Aemilius_Paulus.Russia ,BabyWookie.Russia ,thefran.Russia ,OmegaVesko.Serbia ,cruyff8.Spain ,Erratic85.Spain ,Eryemil.Spain ,LupineChemist.Spain ,Miguelinileugim.Spain ,MithranArkanere.Spain ,redlightsaber.Spain ,segagamer.Spain ,turtleeatingalderman.Spain ,effa94.Sweden ,essbeck.Sweden ,Falsus.Sweden ,helm.Sweden ,Hovsky.Sweden ,PatHeist.Sweden ,Platypuskeeper.Sweden ,rabbitlion.Sweden ,Rhamni.Sweden ,splergel.Sweden ,theCroc.Sweden ,TinyTinyDwarf.Sweden ,xmnstr.Sweden ,Milleuros.Switzerland ,alexfrancisburchard.Turkey ,Redhaired103.Turkey ,killerstorm.Ukraine
284, tactile, 0.5, 0, 0, 0, 0.8, 1.0, 0, 1.0, 0, 0.3333333333333333, 0, 0, 0, 0, 1.0, 0, 0.5, 0, 0, 0, 1.0, 1.0, 0.4, 1.0, 1.0, 0, 0, 0, 1.0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 1.0, 0, 0.0, 0, 0, 0.6, 0, 1.0, 0.6, 0, 0, 0, 0, 1.0, 0, 0.75, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0.23076923076923078, 1.0, 1.0, 0.6666666666666666, 1.0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 0, 1.0, 0, 0.9661016949152542, 0, 1.0, 0.5, 0.0, 0, 0, 0.0, 1.0, 0, 0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0, 0, 0, 0.3333333333333333, 1.0, 1.0, 0, 0, 0, 0.8461538461538461, 1.0, 0, 0, 1.0, 0, 0, 0.8333333333333334, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0.5, 1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0.3333333333333333, 0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0, 0, 0, 1.0
285, harass, 0.16666666666666666, 0.45454545454545453, 0.0, 0.5192307692307693, 0.27586206896551724, 0.25, 0.06060606060606061, 0.75, 0.15789473684210525, 0.7948717948717948, 0.6382978723404256, 0.1875, 0.6346153846153846, 0.11290322580645161, 0.047619047619047616, 0.0425531914893617, 0.7272727272727273, 0.0, 0.10204081632653061, 0.09090909090909091, 0.4666666666666667, 0.1111111111111111, 0.2619047619047619, 0.08333333333333333, 0.7368421052631579, 0.08333333333333333, 0, 0.058823529411764705, 0.375, 0.22727272727272727, 0.13043478260869565, 0.3448275862068966, 0.855072463768116, 0.984375, 0.21428571428571427, 0.7142857142857143, 0.14285714285714285, 0.6610169491525424, 0.631578947368421, 0.14285714285714285, 0.45454545454545453, 0.38095238095238093, 0.1111111111111111, 0.5263157894736842, 0.5, 0.4878048780487805, 0.9552238805970149, 0.16666666666666666, 0.045454545454545456, 0.5, 0.4358974358974359, 0.1, 0.6666666666666666, 0.125, 0.2222222222222222, 0.0, 0.2, 0.6842105263157895, 0.2, 0.12280701754385964, 0.0, 0.1, 0.16666666666666666, 0.058823529411764705, 0.0, 0.21428571428571427, 0.6833333333333333, 0.0, 0.4, 0.5384615384615384, 0.45, 0.9411764705882353, 0.3333333333333333, 0.6666666666666666, 0.6976744186046512, 0.7, 0.7692307692307693, 0.5, 0.125, 0.1111111111111111, 0.5853658536585366, 0.1, 0.43333333333333335, 0.6511627906976745, 0.7115384615384616, 0.15853658536585366, 0.5, 0.38095238095238093, 0.0, 0.0, 0.20833333333333334, 0.09090909090909091, 0.4090909090909091, 0.7272727272727273, 0.15384615384615385, 0.7076923076923077, 0.13333333333333333, 0.6363636363636364, 0.08, 0.3695652173913043, 0.0, 0.14285714285714285, 0.37142857142857144, 0.5, 0.3333333333333333, 0.0, 0.64, 0.1111111111111111, 0.16666666666666666, 0.0, 0.18181818181818182, 0.30303030303030304, 0.25806451612903225, 0.21428571428571427, 0.3888888888888889, 0.1, 0.125, 0.22, 0.16, 0.375, 0.5555555555555556, 0.7142857142857143, 0.41025641025641024, 0.6567164179104478, 0.06451612903225806, 0.05263157894736842, 0.3, 0.09375, 0.3888888888888889, 0.13157894736842105, 0.3333333333333333, 0.6, 0.75, 0.6666666666666666, 0.3157894736842105, 0.0, 0.5384615384615384, 0.06451612903225806, 0.3125, 0.4, 0.42574257425742573, 0.3333333333333333, 0.19047619047619047, 0.35714285714285715, 0.20689655172413793, 0.0, 0.06666666666666667, 0.37142857142857144, 0.3076923076923077, 0.29411764705882354, 0.15217391304347827, 0.0, 0.3333333333333333, 0.30303030303030304, 0.061224489795918366, 0.35294117647058826, 0.25, 0.3333333333333333, 0.29411764705882354, 0.3404255319148936, 0.125, 0.4772727272727273, 0.09090909090909091, 0.23076923076923078, 0.2, 0.5, 1.0, 0.0
285, harry, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.25, 0.3333333333333333, 0.0, 0.0, 0.0, 0.06382978723404255, 0.0, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.07142857142857142, 0.08333333333333333, 0.10526315789473684, 0.16666666666666666, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4358974358974359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.017543859649122806, 0.0, 0.1, 0.0, 0.11764705882352941, 0.0, 0.0, 0.016666666666666666, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.13333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13414634146341464, 0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 0.09090909090909091, 0.0, 0.1111111111111111, 0.0, 0.0, 0.2727272727272727, 0.12121212121212122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03333333333333333, 0.0625, 0.018518518518518517, 0.0, 0.25925925925925924, 0.03333333333333333, 0.0, 0.0, 0.013157894736842105, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.039603960396039604, 0.06666666666666667, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07692307692307693, 0.0, 0.0, 0.7377049180327869, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0425531914893617, 0.0, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
285, plague, 0.5833333333333334, 0.13636363636363635, 0.0, 0.17307692307692307, 0.3793103448275862, 0.25, 0.5151515151515151, 0.10714285714285714, 0.5263157894736842, 0.07692307692307693, 0.2127659574468085, 0.0625, 0.25, 0.4112903225806452, 0.6666666666666666, 0.10638297872340426, 0.09090909090909091, 0.85, 0.5102040816326531, 0.0, 0.3333333333333333, 0.5555555555555556, 0.35714285714285715, 0.25, 0.10526315789473684, 0.5833333333333334, 0, 0.7058823529411765, 0.5, 0.5454545454545454, 0.6521739130434783, 0.5862068965517241, 0.10144927536231885, 0.0078125, 0.5714285714285714, 0.17857142857142858, 0.5714285714285714, 0.2033898305084746, 0.10526315789473684, 0.8571428571428571, 0.2727272727272727, 0.19047619047619047, 0.4444444444444444, 0.3684210526315789, 0.0, 0.3902439024390244, 0.014925373134328358, 0.25, 0.8181818181818182, 0.3333333333333333, 0.0, 0.5, 0.2, 0.25, 0.6666666666666666, 0.6666666666666666, 0.5, 0.10526315789473684, 0.72, 0.5614035087719298, 0.2222222222222222, 0.5, 0.16666666666666666, 0.5, 0.3, 0.5714285714285714, 0.16666666666666666, 1.0, 0.16666666666666666, 0.46153846153846156, 0.4, 0.0, 0.06666666666666667, 0.0, 0.046511627906976744, 0.0, 0.1794871794871795, 0.3333333333333333, 0.25, 0.8148148148148148, 0.21951219512195122, 0.6, 0.06666666666666667, 0.2558139534883721, 0.25, 0.4024390243902439, 0.13636363636363635, 0.5238095238095238, 0.8888888888888888, 0.7857142857142857, 0.3333333333333333, 0.36363636363636365, 0.2727272727272727, 0.13636363636363635, 0.6923076923076923, 0.16923076923076924, 0.4666666666666667, 0.2727272727272727, 0.2, 0.41304347826086957, 0.4166666666666667, 0.8571428571428571, 0.5142857142857142, 0.0, 0.6666666666666666, 0.7727272727272727, 0.22666666666666666, 0.4444444444444444, 0.8333333333333334, 1.0, 0.2727272727272727, 0.3333333333333333, 0.41935483870967744, 0.2857142857142857, 0.4444444444444444, 0.75, 0.375, 0.66, 0.48, 0.5, 0.3333333333333333, 0.14285714285714285, 0.38461538461538464, 0.22388059701492538, 0.4838709677419355, 0.7894736842105263, 0.16666666666666666, 0.78125, 0.46296296296296297, 0.47368421052631576, 0.18518518518518517, 0.3, 0.25, 0.07142857142857142, 0.3026315789473684, 0.9, 0.23076923076923078, 0.45161290322580644, 0.2708333333333333, 0.26666666666666666, 0.3465346534653465, 0.6, 0.19047619047619047, 0.07142857142857142, 0.3793103448275862, 0.25, 0.7333333333333333, 0.6285714285714286, 0.3076923076923077, 0.7058823529411765, 0.6521739130434783, 0.26229508196721313, 0.0, 0.45454545454545453, 0.3673469387755102, 0.23529411764705882, 0.6666666666666666, 0.0, 0.35294117647058826, 0.5531914893617021, 0.5833333333333334, 0.25, 0.8636363636363636, 0.0, 0.3, 0.3333333333333333, 0.0, 0.3333333333333333
285, molest, 0.0, 0.045454545454545456, 0.0, 0.15384615384615385, 0.034482758620689655, 0.0, 0.030303030303030304, 0.03571428571428571, 0.05263157894736842, 0.10256410256410256, 0.0, 0.1875, 0.0, 0.04032258064516129, 0.0, 0.0, 0.09090909090909091, 0.0, 0.02040816326530612, 0.0, 0.0, 0.0, 0.07142857142857142, 0.0, 0.0, 0.08333333333333333, 0, 0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.0, 0.5, 0.024390243902439025, 0.0, 0.125, 0.022727272727272728, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.20588235294117646, 0.0, 0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.0, 0.0, 0.06666666666666667, 0.2222222222222222, 0.0, 0.2, 0.0, 0.0, 0.375, 0.0, 0.024390243902439025, 0.0, 0.03333333333333333, 0.046511627906976744, 0.0, 0.024390243902439025, 0.18181818181818182, 0.047619047619047616, 0.0, 0.0, 0.16666666666666666, 0.18181818181818182, 0.09090909090909091, 0.0, 0.1282051282051282, 0.046153846153846156, 0.3333333333333333, 0.0, 0.16, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.045454545454545456, 0.08, 0.0, 0.0, 0.0, 0.09090909090909091, 0.0, 0.1935483870967742, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.03125, 0.018518518518518517, 0.0, 0.037037037037037035, 0.0, 0.0, 0.0, 0.14473684210526316, 0.0, 0.0, 0.1935483870967742, 0.020833333333333332, 0.0, 0.0594059405940594, 0.0, 0.047619047619047616, 0.0, 0.1724137931034483, 0.0, 0.2, 0.0, 0.0, 0.0, 0.06521739130434782, 0.0, 0.16666666666666666, 0.030303030303030304, 0.04081632653061224, 0.058823529411764705, 0.0, 0.0, 0.058823529411764705, 0.0, 0.0, 0.09090909090909091, 0.0, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0
285, provoke, 0.25, 0.36363636363636365, 0.3333333333333333, 0.15384615384615385, 0.3103448275862069, 0.25, 0.06060606060606061, 0.10714285714285714, 0.2631578947368421, 0.02564102564102564, 0.0851063829787234, 0.5625, 0.038461538461538464, 0.43548387096774194, 0.2857142857142857, 0.851063829787234, 0.09090909090909091, 0.15, 0.3673469387755102, 0.9090909090909091, 0.2, 0.1111111111111111, 0.23809523809523808, 0.5833333333333334, 0.05263157894736842, 0.08333333333333333, 0, 0.23529411764705882, 0.125, 0.22727272727272727, 0.21739130434782608, 0.034482758620689655, 0.043478260869565216, 0.0078125, 0.21428571428571427, 0.10714285714285714, 0.2857142857142857, 0.13559322033898305, 0.2631578947368421, 0.0, 0.18181818181818182, 0.42857142857142855, 0.2222222222222222, 0.10526315789473684, 0.0, 0.0975609756097561, 0.029850746268656716, 0.125, 0.11363636363636363, 0.16666666666666666, 0.1282051282051282, 0.2, 0.13333333333333333, 0.625, 0.1111111111111111, 0.3333333333333333, 0.25, 0.21052631578947367, 0.08, 0.2982456140350877, 0.7777777777777778, 0.1, 0.6666666666666666, 0.11764705882352941, 0.7, 0.21428571428571427, 0.13333333333333333, 0.0, 0.4, 0.0, 0.15, 0.0, 0.4, 0.1111111111111111, 0.2558139534883721, 0.1, 0.05128205128205128, 0.16666666666666666, 0.25, 0.07407407407407407, 0.17073170731707318, 0.3, 0.4666666666666667, 0.046511627906976744, 0.038461538461538464, 0.2804878048780488, 0.18181818181818182, 0.047619047619047616, 0.1111111111111111, 0.21428571428571427, 0.20833333333333334, 0.36363636363636365, 0.18181818181818182, 0.09090909090909091, 0.02564102564102564, 0.07692307692307693, 0.06666666666666667, 0.09090909090909091, 0.56, 0.21739130434782608, 0.3333333333333333, 0.0, 0.11428571428571428, 0.5, 0.0, 0.09090909090909091, 0.05333333333333334, 0.3333333333333333, 0.0, 0.0, 0.18181818181818182, 0.24242424242424243, 0.12903225806451613, 0.42857142857142855, 0.16666666666666666, 0.15, 0.5, 0.02, 0.36, 0.125, 0.1111111111111111, 0.0, 0.20512820512820512, 0.11940298507462686, 0.45161290322580644, 0.15789473684210525, 0.43333333333333335, 0.03125, 0.1111111111111111, 0.39473684210526316, 0.18518518518518517, 0.06666666666666667, 0.0, 0.2619047619047619, 0.2236842105263158, 0.1, 0.23076923076923078, 0.2903225806451613, 0.3958333333333333, 0.26666666666666666, 0.12871287128712872, 0.0, 0.5238095238095238, 0.5714285714285714, 0.2413793103448276, 0.75, 0.0, 0.0, 0.3076923076923077, 0.0, 0.13043478260869565, 0.0, 0.5, 0.18181818181818182, 0.5306122448979592, 0.35294117647058826, 0.08333333333333333, 0.6666666666666666, 0.29411764705882354, 0.06382978723404255, 0.2916666666666667, 0.13636363636363635, 0.045454545454545456, 0.6923076923076923, 0.5, 0.16666666666666666, 0.0, 0.6666666666666666
286, harness, 0.0, 0.0, 0.0, 0.0, 0.10526315789473684, 0.5454545454545454, 0.1875, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0625, 0.0, 0.05, 0.18681318681318682, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.5, 0.16666666666666666, 0.13636363636363635, 0.38461538461538464, 0, 0.25, 0.875, 0.0, 0.7142857142857143, 0.3333333333333333, 0.32, 0.05, 0.16666666666666666, 0.058823529411764705, 0.0, 0.6578947368421053, 0.5, 0.15384615384615385, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.18604651162790697, 0, 0.0, 0.005555555555555556, 0.0, 0.45454545454545453, 0.07692307692307693, 0.0, 0.0, 0.25, 0.0, 0.02127659574468085, 0.5, 0.0, 0.0, 0.1, 0.375, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.06896551724137931, 0.0, 0.0, 0.14285714285714285, 0.0, 0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.42857142857142855, 0.7142857142857143, 0.5, 0.0, 0.5, 0.5555555555555556, 0.25, 0.0, 0.17073170731707318, 0.4, 0.4444444444444444, 0.0, 0.23076923076923078, 0.0625, 0.0, 0.47619047619047616, 0.15789473684210525, 0.3333333333333333, 0.0, 0.0, 0.2857142857142857, 0.0, 0.1111111111111111, 0.0, 0.0, 0.5, 0.14285714285714285, 0.0, 0.0, 0.125, 1.0, 0.0, 0.0, 0.0, 0.17647058823529413, 0.125, 0.16666666666666666, 0.6363636363636364, 0.0, 0.15789473684210525, 0.15789473684210525, 0.36363636363636365, 0.0410958904109589, 0.0, 0.00625, 0.46153846153846156, 0.16666666666666666, 0.16666666666666666, 0.6, 0.0, 0.5, 0.2631578947368421, 0.5769230769230769, 0.0, 0.07407407407407407, 0.0, 0.0, 0.4, 0.0, 0.4, 0.36363636363636365, 0.5714285714285714, 0.16666666666666666, 0.0, 0.0, 0.1566265060240964, 0.0, 0.16666666666666666, 0.4166666666666667, 0.16666666666666666, 0.3333333333333333, 0.05, 0.0, 0.25, 0.68, 0.0, 0.0, 0.4, 0.5714285714285714, 0.2, 1.0, 0.2, 0.16666666666666666, 0.5, 0.3333333333333333, 0, 0.0, 0.0, 0.0, 0, 0.125
286, tackle, 1.0, 1.0, 1.0, 1.0, 0.8947368421052632, 0.45454545454545453, 0.8125, 0.8571428571428571, 1.0, 0.8571428571428571, 0.9375, 1.0, 0.95, 0.8131868131868132, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.5, 0.8333333333333334, 0.8636363636363636, 0.6153846153846154, 0, 0.75, 0.125, 1.0, 0.2857142857142857, 0.6666666666666666, 0.68, 0.95, 0.8333333333333334, 0.9411764705882353, 1.0, 0.34210526315789475, 0.5, 0.8461538461538461, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 0.813953488372093, 0, 1.0, 0.9944444444444445, 1.0, 0.5454545454545454, 0.9230769230769231, 1.0, 1.0, 0.75, 1.0, 0.9787234042553191, 0.5, 1.0, 1.0, 0.9, 0.625, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 0.9310344827586207, 1.0, 1.0, 0.8571428571428571, 1.0, 0, 1.0, 0.875, 1.0, 1.0, 1.0, 0.5714285714285714, 0.2857142857142857, 0.5, 1.0, 0.5, 0.4444444444444444, 0.75, 1.0, 0.8292682926829268, 0.6, 0.5555555555555556, 1.0, 0.7692307692307693, 0.9375, 1.0, 0.5238095238095238, 0.8421052631578947, 0.6666666666666666, 1.0, 1.0, 0.7142857142857143, 1.0, 0.8888888888888888, 1.0, 1.0, 0.5, 0.8571428571428571, 1.0, 1.0, 0.875, 0.0, 1.0, 1.0, 1.0, 0.8235294117647058, 0.875, 0.8333333333333334, 0.36363636363636365, 1.0, 0.8421052631578947, 0.8421052631578947, 0.6363636363636364, 0.958904109589041, 1.0, 0.99375, 0.5384615384615384, 0.8333333333333334, 0.8333333333333334, 0.4, 1.0, 0.5, 0.7368421052631579, 0.4230769230769231, 1.0, 0.9259259259259259, 1.0, 1.0, 0.6, 1.0, 0.6, 0.6363636363636364, 0.42857142857142855, 0.8333333333333334, 1.0, 1.0, 0.8433734939759037, 1.0, 0.8333333333333334, 0.5833333333333334, 0.8333333333333334, 0.6666666666666666, 0.95, 1.0, 0.75, 0.32, 1.0, 1.0, 0.6, 0.42857142857142855, 0.8, 0.0, 0.8, 0.8333333333333334, 0.5, 0.6666666666666666, 0, 1.0, 1.0, 1.0, 0, 0.875
287, harry, 0, 0, 1.0, 0.0, 0, 1.0, 0.7333333333333333, 0, 0.0, 0, 0.5, 0, 1.0, 0.0, 0, 0, 0, 0.0, 0.0, 0, 0.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0.0, 0, 0.0, 0, 0, 0, 1.0, 0, 0, 0, 0, 1.0, 0.0, 0, 0.9444444444444444, 0, 0, 0, 0, 0, 1.0, 0, 0, 0.3333333333333333, 0.0, 1.0, 0, 1.0, 0.0, 0, 0.5, 0, 0, 0, 0, 0.2, 0.4, 0.0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0.0, 0, 0, 0.8461538461538461, 0.0, 0.0, 0, 0, 1.0, 0, 1.0, 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0.0, 0, 0.5, 0.0, 1.0, 0, 0.0, 1.0, 1.0, 0, 0, 0.0, 0.0, 0, 1.0, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 1.0, 1.0, 0.3333333333333333, 0, 1.0, 1.0, 0, 0, 0.5, 0, 0.0, 0.0, 0.0, 0.25, 0.2857142857142857, 1.0, 0.16666666666666666, 0, 0.0, 0, 0, 0, 0.5, 0, 0.0, 1.0, 0, 0.5, 0, 0, 0, 0, 0.0, 0.4, 0, 0.5, 0, 0, 0, 0, 0, 0
287, ravage, 0, 0, 0.0, 1.0, 0, 0.0, 0.26666666666666666, 0, 1.0, 0, 0.5, 0, 0.0, 1.0, 0, 0, 0, 1.0, 1.0, 0, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0, 0, 0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0, 0, 1.0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0.0, 1.0, 0, 0.05555555555555555, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.6666666666666666, 1.0, 0.0, 0, 0.0, 1.0, 0, 0.5, 0, 0, 0, 0, 0.8, 0.6, 1.0, 0, 0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0.15384615384615385, 1.0, 1.0, 0, 0, 0.0, 0, 0.0, 0.6666666666666666, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 1.0, 0, 0.5, 1.0, 0.0, 0, 1.0, 0.0, 0.0, 0, 0, 1.0, 1.0, 0, 0.0, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 0.0, 0.0, 0.6666666666666666, 0, 0.0, 0.0, 0, 0, 0.5, 0, 1.0, 1.0, 1.0, 0.75, 0.7142857142857143, 0.0, 0.8333333333333334, 0, 1.0, 0, 0, 0, 0.5, 0, 1.0, 0.0, 0, 0.5, 0, 0, 0, 0, 1.0, 0.6, 0, 0.5, 0, 0, 0, 0, 0, 0
288, haunt, 1.0, 0.5, 0, 0.5, 1.0, 0.0, 0.875, 0.5, 1.0, 0.8333333333333334, 0, 1.0, 0.4, 0.36363636363636365, 0.5, 0, 0, 0.625, 1.0, 0.0, 0, 0.6, 0.5, 0.6666666666666666, 1.0, 1.0, 0, 0.4, 0.3333333333333333, 0.4, 0.75, 0.3333333333333333, 0, 1.0, 0.0, 0.0, 0.0, 0.75, 0.6666666666666666, 0, 1.0, 0, 0, 0.36363636363636365, 0.6666666666666666, 0.3333333333333333, 1.0, 0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.4, 0, 0.5, 0, 0.0, 0.5, 0, 0.75, 0, 0.25, 1.0, 0.7692307692307693, 0, 0.6, 0.7142857142857143, 1.0, 0.8571428571428571, 0.0, 0.0, 1.0, 1.0, 0, 0, 0.0, 0.2857142857142857, 1.0, 0.5, 1.0, 0.25, 1.0, 0.0, 0.6666666666666666, 1.0, 0.07692307692307693, 0.5, 1.0, 1.0, 0.375, 0.7777777777777778, 0.0, 1.0, 1.0, 0.6666666666666666, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 0.9166666666666666, 1.0, 0, 0.375, 0.2857142857142857, 1.0, 0.0, 0, 0, 1.0, 0.8, 1.0, 0.4166666666666667, 0, 1.0, 0.6666666666666666, 0.1111111111111111, 0.07692307692307693, 1.0, 1.0, 0.6666666666666666, 0.75, 1.0, 0.7142857142857143, 0.4, 1.0, 0.7142857142857143, 0, 0.5, 0, 1.0, 1.0, 1.0, 0.0, 0.375, 0.25, 0.18181818181818182, 1.0, 0.5, 0.0, 1.0, 0.5, 0.2, 0.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 0, 1.0, 0.16666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 1.0, 0.75, 0.8181818181818182, 0.0, 0.8, 1.0, 1.0, 0, 0, 0
